Date,Energy
2017-09-29,46.5
2017-09-30,23.8
2017-10-01,1.0
2017-10-02,2.8
2017-10-03,13.8
2017-10-04,2.5
2017-10-05,14.5
2017-10-06,27.0
2017-10-07,27.0
2017-10-08,27.5
2017-10-09,13.1
2017-10-10,3.3
2017-10-11,2.0
2017-10-12,6.0
2017-10-13,4.2
2017-10-14,1.4
2017-10-15,1.4
2017-10-16,1.4
2017-10-17,2.4
2017-10-18,6.0
2017-10-19,4.5
2017-10-20,5.2
2017-10-21,12.8
2017-10-22,54.2
2017-10-23,30.3
2017-10-24,22.9
2017-10-25,31.6
2017-10-26,7.8
2017-10-27,20.4
2017-10-28,28.5
2017-10-30,14.3
2017-10-31,28.9
2017-11-01,3.1
2017-11-02,24.1
2017-11-03,14.1
2017-11-04,7.5
2017-11-05,66.2
2017-11-06,25.0
2017-11-07,15.5
2017-11-08,13.8
2017-11-10,28.0
2017-11-11,5.7
2017-11-12,36.6
2017-11-13,60.6
2017-11-14,77.1
2017-11-15,77.3
2017-11-16,57.6
2017-11-17,49.6
2017-11-18,46.2
2017-11-19,14.7
2017-11-20,13.8
2017-11-21,18.2
2017-11-22,13.1
2017-11-23,15.2
2017-11-24,9.5
2017-11-25,57.0
2017-11-26,62.7
2017-11-27,32.8
2017-11-28,31.2
2017-11-29,31.8
2017-11-30,14.9
2017-12-01,10.7
2017-12-02,59.9
2017-12-03,51.8
2017-12-04,23.8
2017-12-05,11.0
2017-12-06,12.0
2017-12-07,32.7
2017-12-08,76.2
2017-12-09,29.3
2017-12-10,60.2
2017-12-11,55.9
2017-12-12,34.0
2017-12-13,49.2
2017-12-14,72.3
2017-12-15,66.9
2017-12-16,48.9
2017-12-17,34.1
2017-12-18,4.0
2017-12-19,22.9
2017-12-20,33.7
2017-12-21,30.6
2017-12-22,33.1
2017-12-23,19.7
2017-12-24,32.7
2017-12-25,24.0
2017-12-26,58.1
2017-12-27,81.0
2017-12-28,30.0
2017-12-29,15.9
2017-12-30,20.4
2017-12-31,28.5
2018-01-01,26.7
2018-01-02,36.7
2018-01-03,38.8
2018-01-04,62.2
2018-01-05,41.2
2018-01-06,45.1
2018-01-07,52.5
2018-01-08,50.7
2018-01-09,22.0
2018-01-10,5.8
2018-01-11,29.0
2018-01-12,74.8
2018-01-13,63.6
2018-01-14,19.9
2018-01-15,12.1
2018-01-16,54.0
2018-01-17,44.8
2018-01-18,35.8
2018-01-19,51.9
2018-01-20,26.6
2018-01-21,30.6
2018-01-22,10.6
2018-01-23,11.2
2018-01-24,9.0
2018-01-25,11.0
2018-01-26,39.0
2018-01-27,12.3
2018-01-28,4.3
2018-01-29,14.3
2018-01-30,10.4
2018-01-31,24.0
2018-02-01,61.0
2018-02-02,34.9
2018-02-03,32.0
2018-02-04,14.0
2018-02-05,30.3
2018-02-06,20.3
2018-02-07,28.7
2018-02-08,29.0
2018-02-09,5.4
2018-02-10,49.3
2018-02-11,26.1
2018-02-12,37.3
2018-02-13,33.9
2018-02-14,19.2
2018-02-15,13.0
2018-02-16,4.5
2018-02-17,22.2
2018-02-18,45.2
2018-02-19,53.4
2018-02-20,47.8
2018-02-21,65.1
2018-02-22,58.7
2018-02-23,68.3
2018-02-24,68.9
2018-02-25,52.0
2018-02-26,60.3
2018-02-27,40.7
2018-02-28,42.0
2018-03-01,47.5
2018-03-02,70.7
2018-03-03,57.7
2018-03-04,16.2
2018-03-05,19.4
2018-03-06,22.7
2018-03-07,45.0
2018-03-08,36.1
2018-03-09,23.3
2018-03-10,40.1
2018-03-11,56.0
2018-03-12,64.1
2018-03-13,64.6
2018-03-14,24.1
2018-03-15,66.5
2018-03-16,31.4
2018-03-17,35.0
2018-03-18,40.6
2018-03-19,8.8
2018-03-20,42.2
2018-03-21,69.7
2018-03-22,80.2
2018-03-23,51.0
2018-03-24,13.7
2018-03-25,39.7
2018-03-26,25.3
2018-03-27,7.0
2018-03-28,25.7
2018-03-29,61.3
2018-03-30,63.0
2018-03-31,75.4
2018-04-01,53.1
2018-04-02,16.5
2018-04-03,43.6
2018-04-04,56.8
2018-04-05,31.7
2018-04-06,4.8
2018-04-07,18.0
2018-04-08,19.2
2018-04-09,28.3
2018-04-10,22.9
2018-04-11,26.5
2018-04-12,19.4
2018-04-13,13.5
2018-04-14,40.3
2018-04-15,48.1
2018-04-16,10.9
2018-04-17,17.1
2018-04-18,66.3
2018-04-19,42.6
2018-04-20,40.1
2018-04-21,26.3
